anime_id,name,score,type,episodes,popularity,members,favorites,Action,Adventure,Comedy,Demons,Drama,Ecchi,Fantasy,Hentai,Historical,Horror,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Romance,School,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Space,Sports,Super Power,Supernatural
40405,Cop Craft: Utsukushiki Onna Kishi! Toraware no Yousei wo Oe!,5.77,Special,1.0,6836,4373,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40416,Date A Bullet: Dead or Bullet,7.51,Movie,1.0,2120,55314,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40417,Fruits Basket 2nd Season,8.54,TV,25.0,750,197274,3013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
40421,Given Movie,8.19,Movie,1.0,1734,75675,1151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
40435,Mo Dao Zu Shi Q,8.14,ONA,30.0,4964,9691,124,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40436,Peter Grill to Kenja no Jikan,5.51,TV,12.0,1288,111211,897,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40438,Obsolete,5.77,ONA,12.0,7068,4039,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40453,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,6.32,OVA,1.0,2180,53503,73,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,7.49,TV,12.0,469,298231,1678,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,8.72,Movie,1.0,398,341006,4034,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40460,Nakanohito Genome [Jikkyouchuu]: Knots of Memories,6.76,OVA,1.0,4671,11401,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40462,Ensemble Stars! Recap Special,6.05,Special,1.0,10075,1188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
40464,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,6.4,Special,1.0,9105,1811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40465,Chuubyou Gekihatsu Boy Special,6.86,Special,1.0,7059,4029,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40471,Nozoki Kanojo,5.88,OVA,12.0,8745,2096,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40472,Boku to Joi no Shinsatsu Nisshi The Animation,6.85,OVA,1.0,7515,3388,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40477,Curry Meshi x Zombieland Saga,5.89,Special,1.0,6121,5739,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40483,Murenase! Seton Gakuen,7.08,TV,12.0,1179,125231,477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40485,Strike the Blood IV,7.05,OVA,12.0,2411,44643,166,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40486,Strike the Blood: Kieta Seisou-hen,6.89,OVA,1.0,4187,14829,27,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40489,Sword Art Online: Alicization - War of Underworld Reflection,6.75,Special,1.0,2700,35675,103,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40491,Hyperventilation,7.16,ONA,6.0,5415,8005,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",7.34,TV,13.0,377,356060,3057,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40497,Mahouka Koukou no Rettousei: Raihousha-hen,7.31,TV,13.0,742,197342,1209,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
40504,Major 2nd (TV) 2nd Season,7.6,TV,25.0,4376,13317,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40506,Shadowverse (TV),5.09,TV,12.0,4901,10041,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40513,Nami yo Kiitekure,7.37,TV,12.0,2052,58063,99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40515,Nihon Chinbotsu 2020,6.43,ONA,10.0,1537,89341,247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40517,Ano Hi no Kokoro wo Toraete,6.01,ONA,1.0,10100,1185,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40519,Youma Shoukan e Youkoso,6.6,OVA,2.0,6963,4147,29,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40520,Chii-chan Kaihatsu Nikki,6.27,OVA,12.0,7997,2811,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40521,Kiss Hug,6.65,OVA,2.0,6482,4999,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40529,No Guns Life 2nd Season,7.05,TV,12.0,2111,55681,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40530,Jaku-Chara Tomozaki-kun,7.01,TV,12.0,1227,120047,932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
40532,Appare-Ranman!,7.33,TV,13.0,1531,89963,360,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,7.42,TV,11.0,437,320775,3140,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.14,ONA,6.0,1300,110004,282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
40550,Assault Lily: Bouquet,6.46,TV,12.0,2178,53164,267,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40571,Majo no Tabitabi,7.57,TV,12.0,743,199299,1819,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40578,Lupin III: Prison of the Past,6.84,Special,1.0,8076,2691,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,6.97,Movie,1.0,9677,1439,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,8.74,TV,12.0,151,654744,14682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6.75,TV,12.0,1291,111812,622,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.54,TV,12.0,1016,146308,948,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40597,Sol Levante,5.07,ONA,1.0,4717,11095,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40602,7 Seeds 2nd Season,7.17,ONA,12.0,2889,31707,64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
40610,Healin' Good♡Precure,6.88,TV,45.0,5931,6240,49,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40613,Altered Carbon: Resleeved,6.56,ONA,1.0,5952,6178,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40615,Umibe no Étranger,6.56,Movie,1.0,3412,22968,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40623,Dokyuu Hentai HxEros,5.74,TV,12.0,1693,78428,178,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40639,Tonari no Ie no Anette-san The Animation,6.53,OVA,1.0,7724,3133,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40646,Yes ka No ka Hanbun ka,7.34,Movie,1.0,4388,13204,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40651,Kandagawa Jet Girls Recap,5.32,Special,1.0,8645,2143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40656,Girls & Panzer: Taiyaki War!,7.18,Special,1.0,6681,4691,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40658,** Kouhai,7.14,OVA,4.0,6554,4900,38,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40659,Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,6.75,Special,4.0,8254,2515,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40661,Jashin-chan Dropkick': Chitose-hen,7.09,Special,1.0,5755,6747,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40667,Jigoku Shoujo Recap,6.22,Special,1.0,8832,2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40677,Argonavis from BanG Dream!,6.76,TV,13.0,5453,7721,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40679,2.43: Seiin Koukou Danshi Volley-bu,6.41,TV,12.0,1951,63008,267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
40682,Kingdom 3rd Season,8.4,TV,12.0,2579,39329,443,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40693,The iDOLM@STER Cinderella Girls: Spin-off!,6.3,ONA,1.0,9928,1268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40700,Shikijou Kyoudan,6.74,OVA,2.0,7464,3495,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40708,Monster Musume no Oishasan,6.51,TV,12.0,1260,114585,293,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40711,Gantz x Senran Kagura New Link,5.36,ONA,1.0,7253,3765,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40712,Azur Lane Recap,5.71,Special,1.0,7655,3235,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40716,Kakushigoto (TV),8.02,TV,12.0,747,197585,1336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40730,Tian Guan Ci Fu,8.33,ONA,11.0,2717,35242,1402,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40733,Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,7.27,ONA,5.0,8767,2073,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40734,Yao Shen Ji Zhi Hei Yu Pian,7.46,ONA,52.0,7485,3445,23,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40735,Tian Bao Fuyao Lu,7.24,ONA,13.0,8568,2237,20,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40738,Natsunagu!,5.84,TV,12.0,3684,19716,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40746,Overflow,6.76,TV,8.0,2034,59322,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40747,Dounika Naru Hibi,5.5,Movie,1.0,4859,10220,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40748,Jujutsu Kaisen (TV),8.54,TV,24.0,130,707976,20816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
40749,"Maou-sama, ""Petit"" Retry!",5.76,ONA,23.0,7802,3034,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40750,Kaifuku Jutsushi no Yarinaoshi,6.22,TV,12.0,665,222096,2815,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40755,Machikado Mazoku Mini,5.85,ONA,36.0,8374,2444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40761,Fate/Grand Order: Zettai Majuu Sensen Babylonia Recaps,6.59,Special,3.0,6249,5429,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40762,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,6.06,OVA,1.0,7619,3277,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40763,Show By Rock!! Mashumairesh!!,6.91,TV,12.0,4971,9700,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40769,Rifle Is Beautiful Recap,5.55,Special,1.0,9261,1712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40776,Haikyuu!!: To the Top 2nd Season,8.57,TV,12.0,375,355906,4333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
40778,Planetarian: Snow Globe,6.56,OVA,1.0,5830,6525,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40780,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,5.58,Special,1.0,9142,1762,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40783,"Shachou, Battle no Jikan Desu!",5.87,TV,12.0,3222,25893,26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40784,Wu Liuqi Zhi Zui Qiang Fa Xing Shi,8.23,ONA,10.0,4581,11978,160,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40786,Skate-Leading☆Stars,6.4,TV,12.0,3561,21185,92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40801,Aisei Tenshi Love Mary: Akusei Jutai - The Animation,5.67,OVA,2.0,8341,2472,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,6.75,TV,13.0,2803,33519,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40806,Huyao Xiao Hongniang: Wei Sheng,6.87,ONA,10.0,9187,1761,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,6.54,Special,1.0,3672,19969,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.16,TV,12.0,1402,100076,483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40819,Kyonyuu Princess Saimin,6.8,OVA,2.0,7159,3930,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,6.96,TV,24.0,5238,8546,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40835,Aishen Qiaokeli-ing: Wanjie Jinian,6.55,ONA,1.0,8468,2338,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
40839,"Kanojo, Okarishimasu",7.37,TV,12.0,291,442452,5622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
40841,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,7.48,OVA,1.0,3455,22314,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40842,Idoly Pride,6.79,TV,12.0,4224,14564,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,6.15,Special,1.0,4019,16294,20,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40850,Breakers,6.35,TV,16.0,5351,8021,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40852,Dr. Stone: Stone Wars,8.29,TV,11.0,325,414084,4520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40854,BanG Dream! Garupa☆Pico: Oomori,7.63,TV,26.0,6157,5734,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40855,Hajimete no Hitozuma,6.31,OVA,2.0,8094,2674,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40858,Psycho-Pass 3: First Inspector,7.88,Movie,3.0,2235,51306,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40861,Hakumei no Tsubasa,7.61,ONA,7.0,4543,12163,69,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40873,Granblue Fantasy The Animation Season 2 Extras,6.58,Special,2.0,5580,7281,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.62,TV,13.0,2544,39832,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
40893,Komatta Jiisan,6.42,TV,13.0,7604,3286,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
40894,Kyokou Suiri Mini Anime,5.71,ONA,38.0,6925,4225,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40897,Marulk-chan no Nichijou,6.77,Movie,4.0,4330,13586,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40901,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,6.55,OVA,2.0,7089,4001,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40902,Shokugeki no Souma: Gou no Sara,7.35,TV,13.0,524,272984,1089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40906,Dragon Quest: Dai no Daibouken (2020),7.08,TV,12.0,2528,40668,3061,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40907,World Trigger 2nd Season,8.09,TV,13.0,2123,55547,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
40908,Kemono Jihen,7.56,TV,12.0,1133,130520,1208,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40909,Wan Jie Xian Zong 3rd Season,7.28,ONA,48.0,10384,1045,6,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40911,Yuukoku no Moriarty,7.97,TV,11.0,1089,135996,1364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40922,Inmou,5.78,OVA,12.0,8630,2192,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40924,22/7: 8＋3=?,6.54,Special,1.0,6698,4657,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40930,Azur Lane: Bisoku Zenshin!,7.0,TV,12.0,3718,19547,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40932,Null Peta Special,5.62,Special,1.0,7752,3100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40934,Bungou to Alchemist: Shinpan no Haguruma,6.33,TV,13.0,2913,31176,137,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40935,Beastars 2nd Season,8.06,TV,12.0,851,176946,883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.65,OVA,1.0,1774,73518,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
40940,Zenonzard The Animation,6.08,ONA,9.0,5808,6627,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40941,Sexfriend Gakuen,5.47,OVA,12.0,8917,1953,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40942,Gundam Build Divers Re:Rise 2nd Season,7.55,ONA,13.0,6130,5748,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40948,Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.71,Special,1.0,9670,1448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
40956,Enen no Shouboutai: Ni no Shou,7.78,TV,24.0,388,344406,1545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40957,Shin Chuuka Ichiban! 2nd Season,6.63,TV,12.0,7944,2887,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40958,Rail Romanesque,5.02,TV,12.0,3686,19767,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40959,Jitaku Keibiin 2,6.37,OVA,12.0,7913,2923,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40961,Hortensia Saga (TV),5.54,TV,12.0,3042,28702,95,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40964,Back Arrow,5.81,TV,24.0,3574,21131,61,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40966,Ling Jian Zun 3rd Season,7.03,ONA,40.0,10372,1046,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40969,Jintian Kaishi Zuo Mingxing,6.95,ONA,13.0,10295,1080,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40974,Kuma Kuma Kuma Bear,7.14,TV,12.0,1816,70011,470,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
